movie_code,movie_name,screen_national,sales_national,audience_national,production_year,release_date,running_time,age_restriction,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000196,빅매치,627,8952096578,1177438,2014,20141127,112,15세관람가,76.0,30454,7.82,803,"액션은 특급! 질주는 본능! 유머는 옵션!천재 악당 '에이스'(신하균)로부터 납치된 형(이성민)을 구하기 위한 불굴의 파이터 '익호'(이정재)의 초특급 무한 질주가 시작된다! 유치장 탈출부터 거대 도박장, 상암 경기장, 서울역에 이르기까지 도심 전체를 무대로 멈추지 않는 질주. 승부의 룰은 단 하나, 멈추면 터진다. 일생일대 목숨을 건 빅매치가 시작된다!   도심 전체를 무대로 천재 악당(신하균)으로부터 형을 구하기 위한 '익호'(이정재)의 무한질주를 그린 초특급 오락액션"
1000197,간신,697,8946842910,1110246,2014,20150521,132,19세관람가(청소년관람불가),65.0,16813,7.06,1078,"연산군 11년, 1만 미녀를 바쳐 왕을 쥐락펴락하려는 자가 득실거리니,그야말로 간신들의 시대가 도래했다.“단 하루에 천년의 쾌락을 누리실 수 있도록 준비하겠나이다!”연산군은 임숭재를 채홍사로 임명하여 조선 각지의 미녀를 강제로 징집했고, 그들을 운평이라 칭하였다.최악의 간신 임숭재는 이를 기회로 삼아 천하를 얻기 위한 계략을 세우고,양반집 자제와 부녀자, 천민까지 가릴 것 없이 잡아들이니 백성들의 원성이 하늘을 찔렀다.   왕을 다스릴 힘이 내 손안에 있습니다! 내가 바로 왕 위의 왕이란 말입니다! 임숭재와 임사홍 부자는 왕을 홀리기 위해 뛰어난 미색을 갖춘 단희를 간택해 직접 수련하기 시작하고,임숭재 부자에게 권력을 뺏길까 전전긍긍하던 희대의 요부 장녹수는 조선 최고의 명기 설중매를 불러들여 단희를 견제한다.한 치도 물러설 수 없는 간신들의 치열한 권력다툼이 시작되고, 단희와 설중매는 살아남기 위해 조선 최고의 색(色)이 되기 위한 수련을 하게 되는데…"
1000198,미씽: 사라진 여자,790,8881616256,1153109,2016,20161130,100,15세관람가,94.0,29034,8.53,2243,"천사 같던 그녀의 새빨간 거짓말 그리고 거짓보다 더 무서운 진실그녀를 찾아야만 한다. 이혼 후 육아와 생계를 혼자 책임져야 하는 워킹맘 지선은 헌신적으로 딸을 돌봐주는 보모 한매가 있어 늘 다행이라고 생각한다. 어느 날, 퇴근 후 집에 돌아온 지선은 보모 한매와 딸 다은이가 흔적도 없이 사라져 버린 것을 알게 된다. 지선은 뒤늦게 경찰과 가족에게 사실을 알리지만 아무도 그녀의 말을 믿지 않고, 오히려 양육권 소송 중 일으킨 자작극으로 의심한다. 결국 홀로 한매의 흔적을 추적하던 지선은 집 앞을 서성이는 정체불명의 남자와 주변 사람들의 이상한 증언들로 더욱 혼란에 빠지게 되고, 그녀의 실체에 가까워질수록 이름, 나이, 출신 등 모든 것이 거짓이었다는 충격적인 진실을 알게 되는데…2016년 11월, 가슴 시린 추적이 시작된다."
1000199,동주,499,8864695589,1168427,2015,20160217,110,12세관람가,97.0,27565,9.18,3002,"이름도, 언어도, 꿈도 모든 것이 허락되지 않았던 일제 시대.한 집에서 태어나고 자란 동갑내기 사촌지간 동주와 몽규.시인을 꿈꾸는 청년 동주에게 신념을 위해 거침없이 행동하는 청년 몽규는 가장 가까운 벗이면서도, 넘기 힘든 산처럼 느껴진다. 창씨개명을 강요하는 혼란스러운 나라를 떠나 일본 유학 길에 오른 두 사람. 일본으로 건너간 뒤 몽규는 더욱 독립 운동에 매진하게 되고, 절망적인 순간에도 시를 쓰며 시대의 비극을 아파하던 동주와의 갈등은 점점 깊어진다. 암흑의 시대, 평생을 함께 한 친구이자 영원한 라이벌이었던 윤동주와 송몽규의 끝나지 않은 이야기가 지금 시작된다."
1000200,데시벨,1152,8852632146,901426,2021,20221116,110,12세관람가,89.0,11908,6.63,1083,"소음이 커지는 순간 폭.발.한.다물이 끓는 주전자 소리, 창문 여는 소리, 놀이터 아이들의 웃음 소리…잠시 후, 거대한 굉음과 함께 단독 주택이 폭발했다는 뉴스 속보가 전해진다.그리고, 뉴스를 지켜보던 전직 해군 부함장(김래원)에게 걸려온 전화“소음이 커지면 터집니다. 다음 타깃은 축구 경기장이에요”사태를 파악할 겨를도 없이, 관중들로 가득 찬 축구 경기장을 다음 테러의 타깃으로 지목하는 폭탄 설계자(이종석)소음이 커지는 순간 폭발하는 특수 폭탄의 위협은 계속되고, 사상 최대의 도심 폭탄 테러를 막기 위해 모든 비밀을 손에 쥔 폭탄 설계자를 찾아야만 하는데…도심 한복판에서 벌어지는 사운드 테러 액션오늘 반드시 이 폭발을 막아야만 한다!"
1000201,슬로우 비디오,618,8840530219,1159787,2014,20141002,105,12세관람가,85.0,18390,7.78,1020,"전 국민이 지켜본다! 믿고 보는 배우 차태현의 관심충만 해피무비! 남들이 못 보는 찰나의 순간까지 볼 수 있는 남자 여장부(차태현).독특한 시력으로 놀림 받던 어린 시절을 뒤로하고,뛰어난 순간 포착 능력을 인정 받아 CCTV 관제센터 에이스로 떠오르게 된다. CCTV 너머를 하루 종일 지켜보며 우리의 일상에 느닷없이 찾아오는 이 남자!올 가을, 특별한 남자의 독.특.한 세상 보기가 시작된다!"
1000202,"날, 보러와요",683,8821335063,1061412,2015,20160407,90,19세관람가(청소년관람불가),86.0,20500,8.04,1942,"사회고발프로그램 PD 나남수는 조작방송의 오명으로 일선에서 물러났다가 납량특집 프로그램을 통해 복귀를 시도한다. 나남수는 자신의 앞으로 온 의문의 수첩을 갖고 프로그램을 준비하던 중 수첩 속 주인공이 정신병원에서 탈출한 후 양부를 살해한 혐의로  보호치료감호소에 수감된 강수아임을 알게 되고 그 사건을 파헤치게 된다. 결국 나남수의 노력으로 그녀는 무죄 판결을 받고 풀려난다. 그러나 나남수는 풀려난 강수아와의 대화를 통해 사실 수첩 속 진짜 주인공은 강수아의 어머니였고, 이 모든 사건은 어머니를 대신해 펼친 그녀의 복수극이었음을 알게 된다."
1000203,장수상회,688,8707389643,1160935,2015,20150409,112,12세관람가,91.0,14624,8.7,982,"틈만 나면 버럭, 융통성이라곤 전혀 없는 까칠한 노신사 ‘성칠’. 장수마트를 지켜온 오랜 모범 직원인 그는 해병대 출신이라는 자부심은 넘쳐도 배려심, 다정함 따윈 잊은 지 오래다. 그런 성칠의 앞집으로 이사 온 고운 외모의 ‘금님’.퉁명스러운 공세에도 언제나 환한 미소를 보여주는 소녀 같은 그녀의 모습에성칠은 당혹스러워 하고, 그런 그에게 갑작스레 금님은 저녁을 먹자고 제안한다. 무심한 척 했지만 떨리는 마음을 감출 수 없는 성칠!장수마트 사장 ‘장수’는 비밀리에 성칠에게 첫 데이트를 위한 노하우를 전수하고 성칠과 금님의 만남은 온 동네 사람들은 물론 금님의 딸 ‘민정’까지 알게 된다. 모두의 응원에 힘입어 첫 데이트를 무사히 마친 성칠은 어색하고 서툴지만, 금님과의 설레는 만남을 이어간다. 그러던 어느 날, 성칠이 금님과의 중요한 약속을 잊어 버리는 일이 발생하고뒤늦게 약속 장소에서 금님을 애타게 찾던 성칠은 자신만 몰랐던 그녀의 비밀을 알게 되는데…"
1000204,성난 변호사,607,8697174039,1124918,2015,20151008,116,15세관람가,84.0,22546,8.48,1413,"“이기는 게 정의지 뭐” 두뇌 상위 1%, 승소확률 100%의 에이스 변호사 ‘변호성’(이선균). 대형 소송을 성공적으로 마무리 짓고 승승장구하는 그에게 새로운 의뢰가 들어온다. 바로 시체도 증거도 없는 신촌 여대생 살인 사건의 유력 용의자를 변호하는 것!좀처럼 풀리지 않는 사건이지만 그의 두뇌는 빠르게 움직이기 시작하고, 파트너 ‘박사무장’(임원희)과 함께 사건 현장에서 용의자의 혐의를 벗길 결정적 증거를 확보한다.   “지금부터 이 사건의 주인공은 나다!”재판 당일, 사사건건 부딪히는 후배 검사 ‘진선민’(김고은)의 반론에 맞서 조목조목 반박하는 변변.언제나 그렇듯 승리를 확신하는 순간!  용의자가 자신이 피해자를 살해했다고 자백한다.  갑작스런 자백에 판세는 뒤바뀌고, 변변은 승소를 위해 증거를 조작했다는 의혹과 함께 인생 최대의 위기를 맞게 되는데… 승소를 확신한 순간, 시작된 반전자존심 구긴 에이스 변호사의 통쾌한 반격이 시작된다!"
1000205,랑종,1403,8639576030,834338,2021,20210714,131,19세관람가(청소년관람불가),67.0,13545,6.58,1176,"태국 북동부 ‘이산’ 지역 낯선 시골 마을.집 안, 숲, 산, 나무, 논밭까지,이곳의 사람들은 모든 것에 혼이 깃들어 있다고 믿는다.가문의 대를 이어 조상신 ‘바얀 신’을 모시는 랑종(무당) ‘님’은 조카 ‘밍’의 상태가 심상치 않음을 직감한다.날이 갈수록 이상 증세가 점점 심각해지는 ‘밍’.무당을 취재하기 위해 ‘님’과 동행했던 촬영팀은 신내림이 대물림되는 순간을 포착하기 위해 ‘밍’과 ‘님’, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다.신내림이 대물림되는 무당 가문피에 관한 세 달간의 기록"
1000206,정직한 후보2,1318,8446139162,899684,2022,20220928,107,12세관람가,86.0,14577,6.87,1354,"거짓말 못하는 ‘진실의 주둥이’ 컴백! 이번엔 2명?!서울시장 선거에서 떨어지며 쫄딱 망한 백수가 된 ‘주상숙’은 우연히 바다에 빠진 한 청년을 구한 일이 뉴스를 타며 고향에서 화려한 복귀의 기회를 잡는다.하지만 정직하면 할수록 바닥으로 곤두박질치는 지지율 앞에 다시 뻥쟁이로 돌아간 그 순간, ‘주상숙’에게 운명처럼 찾아온 ‘진실의 주둥이’!이번엔 ‘주상숙’의 비서실장 ‘박희철’까지 주둥이가 쌍으로 털리게 되는데...재미도 2배! 웃음도 2배!주둥이 대폭발 코미디가 돌아왔다!"
1000207,대도시의 사랑법,869,8215778030,870056,2024,20241001,118,15세이상관람가,95.0,10185,8.17,1136,"시선을 싹쓸이하는 과감한 스타일과 남 눈치 보지 않는 거침없는 애티튜드로 모두의 관심을 한 몸에 받는 자유로운 영혼 재희.그런 재희가 눈길은 가지만 특별히 흥미는 없던 흥수에게 위기가 찾아온다. 누구에게도 절대 들키고 싶지 않은 비밀을 하필 재희에게 들켜버린 것! 하지만 그 과정에서 재희와 흥수는 알게 된다.서로가 이상형일 수는 없지만 오직 둘만 이해할 수 있는 모먼트가 있다는 것을.  남들이 만들어내는 무성한 소문을 뒤로 하고, 재희와 흥수는 사랑도 인생도 나답게! 의기투합 동거 라이프를 시작하는데..."
1000208,그놈이다,681,8098811152,1046313,2015,20151028,108,15세관람가,74.0,24671,7.54,925,"“하루 24시간, 365일, 매일매일 내가 당신 지켜 볼 거야”세상에 단 둘뿐인 가족 장우와 은지. 부둣가 마을의 재개발로 장우는 은지를 위해 서울로 이사를 결심하지만, 은지가 홀연히 사라지고 3일 만에 시체가 되어 돌아온다. 목격자도 단서도 증거도 없이 홀로 범인 찾기에 혈안이 된 장우는 동생의 영혼을 위로하는 천도재에서 넋건지기굿(저승 가는 길 배불리 먹고 가라고 붉은 천에 밥이 한가득 담긴 놋그릇을 바다를 향해 던지는 의식)의 그릇이 흘러간 곳에 우연히 서 있는 한 남자를 발견한다. 장우를 피해 달아나는 그를 죽은 동생이 범인으로 지목한 거라 생각한 장우는 그놈의 흔적을 찾기 시작한다.타인의 죽음을 볼 수 있는 예지력으로 마을에서 외톨이처럼 지내는 시은은 자신에게 가장 먼저 말을 걸어준 유일한 친구 은지의 죽음을 보지만 외면하고, 그 죄책감에 장우에게 다가선다. 또 다른 죽음을 예견한 시은. 장우는 시은이 예견한 장소에 나타난 그놈의 흔적을 쫓아가다 평소 사람 좋기로 소문난 동네 약국의 약사에게 이른다. 그를 범인으로 믿는 장우. 경찰은 장우의 얘기를 무시하고 장우의 먼 친척 형을 용의자로 검거한다. 그 누구도 자신의 말을 믿어주지 않자 장우는 무작정 약사를 쫓기 시작하는데…"
1000209,오빠생각,855,8058857287,1069436,2015,20160121,123,12세관람가,89.0,18469,8.52,1299,"전쟁으로 소중한 가족도, 지켜야 할 동료도 모두 잃은 군인 ‘한상렬’(임시완).우연히 전출 명령을 받아 머물게 된 부대 내에서 부모를 잃고 홀로 남은 아이들을 만나게 된다.아이들의 해맑은 모습에 점차 마음을 열게 된 그는 자원봉사자 선생님 ‘박주미’(고아성)와 함께 어린이 합창단을 만들어 노래를 가르치기 시작하고,이들의 노래는 언제 목숨을 잃을지 모르는 전쟁 한가운데 놓인 모든 이들의 마음을 울리기 시작하는데...전쟁 한가운데, 작은 노래가 만든 위대한 기적이 시작된다!"
1000210,유체이탈자,1216,7941270790,818880,2020,20211124,108,15세관람가,89.0,16073,7.46,971,"“누가 진짜 나인지 모르겠어요”교통사고 현장에서 눈을 뜬 한 남자.거울에 비친 낯선 얼굴과 이름, 자신이 누구인지 기억이 나지 않는다.“또 바뀌었어. 낮에도 바뀌더니 밤에도 또”잠시 후, 또 다른 사람의 몸에서 깨어난 남자.그는 12시간마다 몸이 바뀐다는 사실을 깨닫게 되고, 자신을 둘러싼 사람들 사이의 연결고리를 찾기 시작한다.그가 12시간마다 몸이 바뀌었던 사람들, 가는 곳마다 나타나는 의문의 여자까지,그리고, 이들이 쫓고 있는 한 남자, ‘강이안’.“이제 알게 됐어. 내가 뭘 해야 되는지”모두가 혈안이 되어 쫓고 있는 ‘강이안’이 바로 자신임을 직감한 남자, 자신을 찾기 위한 사투를 시작하는데…진짜 나를 찾기 위한 본능적 액션이 시작된다!"
1000211,나랏말싸미,1211,7871240823,958775,2019,20190724,110,전체관람가,78.0,16207,6.74,516,"“이깟 문자, 주상 죽고 나면 시체와 함께 묻어버리면 그만이지” 문자와 지식을 권력으로 독점했던 시대모든 신하들의 반대에 무릅쓰고, 훈민정음을 창제했던 세종의 마지막 8년.나라의 가장 고귀한 임금 ‘세종’과 가장 천한 신분 스님 ‘신미’가 만나 백성을 위해 뜻을 모아 나라의 글자를 만들기 시작한다.모두가 알고 있지만 아무도 모르는 한글 창제의 숨겨진 이야기!1443, 불굴의 신념으로 한글을 만들었으나 역사에 기록되지 못한 그들의 이야기가 시작된다."
