movie_code,movie_name,distributor,screen_national,sales_national,audience_national,production_year,release_date,director,actor,production_company,genre,length,age_restriction,sales_01,audience_01,screen_01,sales_02,audience_02,screen_02,sales_03,audience_03,screen_03,sales_04,audience_04,screen_04,sales_05,audience_05,screen_05,sales_06,audience_06,screen_06,sales_07,audience_07,screen_07,sales_08,audience_08,screen_08,sales_09,audience_09,screen_09,sales_10,audience_10,screen_10,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000344,소수의견,(주)시네마서비스,398,"2,891,431,205","383,332",2013,20150624,김성제,윤계상 | 유해진 | 김옥빈 | 이경영 | 김의성 | 송기오,㈜하리마오 픽쳐스,드라마,126,15세관람가,"218,862,300","34,334","1,842","186,599,300","25,161","1,762","266,252,037","33,849","1,727","443,513,899","55,383","1,488","398,648,000","49,989","1,414","184,688,300","25,132","1,537","201,598,100","27,649","1,527","190,484,800","25,407","1,481","52,968,700","7,120",383,"82,600,357","10,481",396,90.0%,"10,856",8.71,422,"“피고는 경찰이 아들을 죽였다고 하고, 검사는 철거용역이라고 한다  원고 국민, 피고 대한민국을 상대로 진실을 묻다!” 지방대 출신, 학벌 후지고, 경력도 후진 2년차 국선변호사 윤진원(윤계상). 강제철거 현장에서 열여섯 살 아들을 잃고, 경찰을 죽인 현행범으로 체포된 철거민 박재호(이경영)의 변론을 맡게 된다. 그러나 구치소에서 만난 박재호는 아들을 죽인 건 철거깡패가 아니라 경찰이라며 정당방위에 의한 무죄를 주장한다. 변호인에게도 완벽하게 차단된 경찰 기록, 사건을 조작하고 은폐하려는 듯한 검찰, 유독 이 사건에 관심을 갖고 접근해오는 신문기자 수경(김옥빈). 진원은 단순한 살인 사건이 아님을 직감하고, 선배인 이혼전문 변호사 대석(유해진)에게 사건을 함께 파헤칠 것을 제안한다. 경찰 작전 중에 벌어진, 국가가 책임져야 할 살인사건, 진압 중에 박재호의 아들을 죽인 국가에게 잘못을 인정 받기 위해 진원과 대석은, 국민참여재판 및 ‘100원 국가배상청구소송’이라는 과감한 선택을 하는데…"
1000345,대장 김창수,"(주)키다리이엔티,주식회사 키위컴퍼니",748,"2,871,905,115","380,581",2017,20171019,이원태,조진웅 | 송승헌 | 정만식 | 정진영 | 신정근 | 한상학,"(주)비에이엔터테인먼트,(주)무비스퀘어","드라마,전기",115,12세관람가,"319,668,700","44,469","3,091","395,222,256","51,214","3,010","628,673,759","78,068","2,851","584,959,700","72,199","2,692","170,136,200","23,463","2,523","176,586,900","24,971","2,495","83,038,200","14,229",740,"52,712,000","7,970",596,"66,304,300","9,534",612,"66,805,000","8,764",518,93.0%,"10,967",8.45,461,"“나는 그 날 짐승 한 마리를 죽였을 뿐이다”1896년 황해도 치하포, 청년 김창수가 일본인을 죽이고 체포된다. 그는 재판장에서 국모의 원수를 갚았을 뿐이라고 소리치지만 결국 사형 선고를 받고 인천 감옥소에 수감된다. 일본의 편에 선 감옥소장 강형식은 자신에게 굴복하지 않는 김창수를 갖은 고문으로 괴롭히고 죄수들마저 김창수에게 등을 돌린다.하지만 그 곳은 그에게만 지옥이 아니었다. 못 배우고, 못 가졌다는 이유로 재판조차 받지 못한 채 억울한 옥살이를 하는 조선인들을 보며 김창수는 조금씩 현실에 눈을 뜨게 되고, 변화를 꿈꾸기 시작한다.천하고 평범한 청년이 대장 김창수로 거듭나기까지그의 모든 것을 바꿔놓은 625일의 이야기!"
1000346,웅남이,씨제이 씨지브이(CJ CGV)(주),829,"2,867,713,071","314,152",2023,20230322,박성광,박성웅 | 최민수 | 오달수 | 염혜란 | 윤제문 | 이정학,영화사 김치㈜,"액션,코메디",97,15세관람가,"231,325,864","27,676","2,983","203,486,814","23,244","2,885","232,541,530","25,123","2,978","485,369,406","49,936","3,123","416,919,484","42,525","2,953","114,839,127","12,448","2,424","113,137,670","13,445","2,339","102,365,951","13,307","1,727","80,688,497","9,454","1,630","96,145,473","10,612","1,729",74.0%,"9,677",7.44,370,"태초에 마늘과 쑥을 100일 동안 먹고, 곰에서 사람이 된 최초의 인물이 있었으니그 이름 웅녀… 아니 웅남이??!!인간을 초월한 능력을 가졌지만 얼마 남지 않은 곰의 수명을 우연히 알게 된 충격에 경찰을 그만두고 빈둥빈둥 곰생인생을 살게 된다.하지만 자신과 머리부터 발끝까지 똑같이 생긴 테러 조직의 2인자가 있다는 사실을 알게 되고, 엄마의 소원인 경찰 복귀를 위해 형사, 구독자 10명의 유튜버, 동네 순경과 공조하여 국제 범죄 조직을 소탕하는 공조 수사대에 합류하게 되는데…"
1000347,내 심장을 쏴라,"(주)리틀빅픽쳐스,(주)이수C&E",452,"2,856,859,132","387,409",2014,20150128,문제용,이민기 | 여진구 | 유오성 | 김정태 | 박두신 | 이옥희,㈜주피터필름,"드라마,액션",101,15세관람가,"391,282,000","60,407","2,191","292,303,300","40,561","2,162","330,495,563","43,565","2,229","524,764,769","67,941","2,257","448,626,400","57,156","2,105","169,829,300","23,342","1,957","163,242,200","22,703","1,875","142,128,500","19,557","1,849","43,685,800","6,182",585,"51,302,100","6,792",586,61.0%,"6,364",8.01,365,"경험이 말한다! “이 녀석은 피하라고!”  어린 시절의 트라우마 때문에 6년째 병원을 제집처럼 드나든, 누구보다 성실한 모범환자 ‘수명’.  하지만 움직이는 시한폭탄 ‘승민’과 엮이면서 그의 평화로운 병원라이프가 흔들리기 시작한다.    본능이 말한다! “이 녀석, 재미있겠다고!”  이유도 없이 강제로 병원에 갇히게 된 ‘승민’. 어떻게든 이 곳을 나가야만 하는 그는  같은 방 동기이자 동갑내기인 ‘수명’을 꼬드겨 탈출을 감행한다.    세상을 상대하러 나선 놈들!  모든 것을 내던진 청춘들의 위험한 탈출이 시작된다!"
1000348,석조저택 살인사건,(주)키다리이엔티,539,"2,815,742,886","351,830",2017,20170509,정식 | 김휘,고수 | 김주혁 | 문성근 | 박성웅 | 임화영 | 김종한,영화사 다물㈜,스릴러,109,15세관람가,"686,422,300","84,068","1,921","187,922,200","25,466","1,952","199,915,400","26,492","1,921","283,134,845","35,076","1,947","518,259,241","61,720","1,906","451,035,600","53,527","1,847","160,221,600","21,599","1,867","111,344,600","15,096","1,812","28,268,400","3,994",507,"18,801,200","2,801",398,83.0%,"9,851",8.19,691,"1947년 경성, 거대한 석조저택에서 두 남자가 마주한다.그리고 울린 여섯 발의 총성.최초 신고자의 전화를 받고 경찰이 출동하고, 운전수 ‘최승만’을 살해한 혐의로 경성 최고의 재력가 ‘남도진’이 체포된다. 하지만 현장에 남은 건 사체를 태운 흔적과 핏자국, 그리고 잘려나간 손가락 뿐. 미스터리한 석조저택 살인사건을 사건을 두고 치열한 법정공방이 벌어지는데… 정체불명의 운전수 최승만(고수) 경성 최고의 재력가 남도진(김주혁) 사건을 무마하려는 변호사(문성근) 유죄를 입증하려는 검사(박성웅)치밀하게 계획되고 잔인하게 실행된 살인사건! 이 모든 것은 누군가가 설계한 속임수다!"
1000349,오! 문희,CGV아트하우스,"1,110","2,798,758,600","351,162",2020,20200902,정세교,나문희 | 이희준 | 최원영 | 박지영 | 전배수 | 이미지,㈜빅스톤픽쳐스,"코메디,드라마",109,12세관람가,"170,258,510","22,057","3,803","144,809,540","18,155","3,576","163,543,110","18,790","3,642","283,196,770","42,524","4,184","290,495,690","32,831","4,002","103,919,730","12,589","2,872","99,221,500","12,062","2,892","82,449,330","10,167","2,388","64,494,350","7,997","1,801","82,437,080","9,423","1,911",91.0%,"11,356",9.15,314,"평화로운 금산 마을. 불같은 성격에 가족 사랑도 뜨거운 ‘두원’(이희준)에게 하나뿐인 딸 ‘보미’가 뺑소니 사고를 당했다는 청천벽력 같은 소식이 전해진다. 게다가 현장의 유일한 목격자는 기억이 깜빡깜빡하는 엄니 ‘문희’(나문희)와 왈왈 짖기만 하는 개 ‘앵자’뿐.경찰 수사에 진전이 없자 속이 타들어가는 ‘두원’. 하지만 예기치 못한 순간 엄니 ‘문희’가 뜻밖의 단서를 기억해내자 엄니와 함께 논두렁을 가르며 직접 뺑소니범을 찾아 나서기 시작하는데! 아무도 못 잡으면, 우리가 직접 잡는다!"
1000350,경성학교: 사라진 소녀들,롯데쇼핑㈜롯데엔터테인먼트,489,"2,749,027,700","356,342",2014,20150618,이해영,엄지원 | 박보영 | 박소담 | 공예지 | 주보비,"청년필름㈜,비밀의 화원","드라마,공포,미스터리",99,15세관람가,"405,288,500","53,657","2,406","438,735,700","55,098","2,454","657,216,800","83,336","2,486","497,638,400","63,178","2,338","192,953,800","25,781","2,205","169,552,400","22,806","2,144","88,101,900","13,494","1,220","37,799,000","5,091",542,"41,765,700","5,310",561,"62,562,700","8,003",429,53.0%,"4,982",6.46,575,"외부와 단절된 경성의 한 기숙학교.어릴 때부터 몸이 약했던 주란(박보영)이 계모 손에 이끌려 전학을 온다. 낯설고 고립된 학교에서 주눅이 든 주란은 좀처럼 학교에 적응하지 못하고, 친구들은 이유를 말해주지 않은 채 그녀를 외면한다. 그런 주란에게 다가와 주는 이는 오직 급장 연덕(박소담)과 교장(엄지원)뿐이었다. 연덕과 금세 가까워진 주란은 그녀와 함께 갈 수 있다는 생각에 우수학생만 갈 수 있는 도쿄 유학까지 꿈꾸게 된다. 그러던 어느 날 학생들이 하나 둘 이상 증세를 보이다 흔적도 없이 사라지기 시작한다. 주란은 사라진 소녀들을 목격하지만 아무도 그녀의 말을 믿어주지 않고, 교장도 아무 일 없었다는 듯 우수학생 선발에만 힘쓸 뿐이다. 학교에서 벌어지는 사건들에 의문을 품은 주란, 하지만 곧 주란에게도 사라진 소녀들과 동일한 이상 증세가 나타나기 시작하는데…1938년 기록조차 될 수 없었던 미스터리가 드러난다!"
1000351,하이힐,롯데쇼핑㈜롯데엔터테인먼트,385,"2,735,972,500","339,844",2013,20140604,장진,차승원 | 오정세 | 이솜 | 송영창 | 김응수,장차앤코,"드라마,느와르,범죄,액션",124,19세관람가(청소년관람불가),"110,483,800","13,936",753,"398,529,500","47,669","1,683","234,407,000","30,549","1,644","396,323,400","47,906","1,414","353,732,200","42,617","1,323","320,366,000","38,500","1,279","126,883,200","16,701","1,413","120,363,800","15,965","1,368","91,830,000","12,611","1,141","49,545,100","6,497",497,73.0%,"4,748",7.77,354,"이건 내 선택이 아니야…신이 날 잊은 거야…  완벽한 남자의 조건을 모두 갖춘 강력계 형사 '지욱'은 범인을 단숨에 제압하는 타고난 능력을 발휘해 경찰은 물론 거대 범죄 조직 사이에서도 전설적인 존재로 불린다. 내면에 깊숙이 자리한 여자가 되고 싶은 욕망을 감추기 위해서 더욱 거친 남자의 모습으로 살아왔지만, 이제는 진짜 자신이 원하는 모습으로 살기 위한 새로운 삶을 준비하려고 하는데… 잔인하게 슬프고, 눈부시게 강렬한 감성 느와르가 온다!"
1000352,대가족,롯데컬처웍스(주)롯데엔터테인먼트,939,"2,689,332,800","303,326",2023,20241211,양우석,김윤석 | 이승기 | 김성령 | 강한나 | 박수영 | 업체,게니우스,"드라마,코메디",107,12세이상관람가,"308,997,600","35,078","3,076","205,437,160","23,603","2,745","216,457,440","23,909","2,732","359,348,020","38,808","2,376","357,177,340","38,236","2,244","147,324,100","17,286","2,030","160,318,660","18,559","2,008","167,154,300","17,918",945,"92,755,400","10,711",891,"92,574,000","10,555",910,93.0%,"9,091",7.53,"1,095","줄이 끊이지 않는 맛집 사장 무옥 승려 선언한 외아들 문석 때문에 대가 끊기다? 마지막 함씨 가문! 세울 것인가, 무너질 것인가! 자수성가 맛집의 근본, SNS 없던 시절부터 줄 서 먹던 노포 맛집 평만옥의 사장 무옥(김윤석)은 대를 이을 줄 알았던 외아들 문석이 승려가 되어 출가한 이후 근심이 깊어 간다. 자신의 대에서 끊겨버릴 예정인 가문을 걱정하던 가운데 어느 날, 평만옥에 문석이 자신의 아빠라며 방문한 어린 손님들! 끊길 줄 알았던 가문의 대를 잇게 생긴 무옥은 난생 처음 맛보는 행복을 느끼고 문석은 승려가 되기 이전의 과거를 되짚다 그만 충격적인 사실을 알게 되는데…"
1000353,싱글라이더,워너브러더스 코리아(주),576,"2,685,519,021","351,276",2016,20170222,이주영,이병헌 | 공효진 | 안소희 | 양유진 | 장석정 | 김윤태,(주)퍼펙트스톰필름,드라마,97,15세관람가,"395,873,500","65,584","2,402","265,294,500","35,835","2,275","333,300,821","39,873","2,219","508,710,800","60,277","1,988","465,403,700","55,284","1,880","188,968,100","25,585","1,826","173,179,600","24,027","1,435","68,028,400","8,161",310,"25,934,500","3,661",326,"36,081,600","4,312",328,88.0%,"10,871",8.00,913,"그가 사라졌다그에게서 모든 것이 사라졌다증권회사의 지점장 강재훈(이병헌). 안정된 직장과 반듯한 가족, 나름 성공한 인생이라 생각했다. 어느 날 부실채권 사건으로 모든 것을 잃어버린 그는 가족이 있는 호주로 떠난다. 그러나 다른 삶을 준비하는 아내 수진의 모습을 보고 선뜻 다가가지 못하고 돌연 자취를 감추는데...완벽한 가정, 사라진 남편, 아무도 몰랐던 그의 충격적 진실이 밝혀진다."
1000354,7호실,롯데쇼핑㈜롯데엔터테인먼트,629,"2,677,284,639","347,790",2017,20171115,이용승,신하균 | 도경수 | 김동영 | 김종수 | 박수영 | 실장,㈜명필름,"코메디,스릴러",100,15세관람가,"407,772,400","55,985","2,762","375,798,200","52,005","2,792","305,605,858","38,467","2,605","545,121,779","65,969","2,527","428,655,200","52,302","2,344","127,421,200","17,328","2,116","126,949,500","17,260","2,080","34,396,400","4,722",831,"35,205,300","4,871",712,"39,223,052","5,193",641,69.0%,"8,835",7.09,406,"서울의 망해가는 DVD방 사장 두식(신하균). 학자금 빚을 갚으려 DVD방에서 일하는 알바생 태정(도경수).팔리지도 않던 가게에 기적처럼 매수자가 나타난 바로 그 때! 예상치 못한 사고가 일어나고, 두식은 시체를 7호실에 숨겨 봉쇄한다.한편, 빚을 해결해주는 조건으로 마약을 7호실에 잠시 감춰놨던 태정은 늘 열려있던 그 방의 문을 두식이 갑자기 잠가버리자 당황하는데…닫아야 사는 사장 vs 열어야 사는 알바생! 생존이 걸린 비밀을 감춘 방 ‘7호실’"
1000355,번 더 스테이지: 더 무비,월트디즈니컴퍼니코리아 유한책임회사,243,"2,671,391,900","315,010",2018,20181115,박준수,RM | 슈가 | 제이홉,"빅히트엔터테인먼트,캠프엔터테인먼트","뮤직,인물",83,전체관람가,"616,136,000","76,800",698,"384,971,100","41,901",561,"525,626,300","61,237",533,"471,385,200","55,130",529,"92,552,900","10,996",323,"87,853,800","10,530",318,"61,469,600","7,493",240,"41,740,700","4,970",163,"47,549,500","5,293",172,"105,269,800","12,407",202,93.0%,"10,718",,,"방탄소년단의 첫 번째 영화 번 더 스테이지: 더 무비 19개 도시, 40회의 공연, 55만석 날개를 펼친 소년들의 역사.성공적인 월드 투어로 마무리된 ‘2017 방탄소년단 라이브 트릴로지 에피소드3 윙스 투어(2017 BTS LIVE TRILOGY EPOSODE III THE WINGS TOUR)’를 가장 가까이에서 담아낸 방탄소년단의 첫 번째 영화지금, 우리 함께 빛나는 청춘의 순간이 스크린에 펼쳐진다"
1000356,1승,"(주)콘텐츠지오,(주)키다리스튜디오,㈜아티스트컴퍼니",995,"2,669,515,130","307,290",2021,20241204,신연식,송강호 | 박정민 | 박명훈 | 장윤주 | 이민지 | 장순근,㈜루스이소니도스,"스포츠,드라마",107,12세이상관람가,"388,323,000","46,362","3,227","248,960,940","29,099","3,036","245,454,740","27,637","2,830","345,244,890","37,915","2,378","310,471,900","33,887","2,223","106,831,800","12,337","2,044","135,921,330","16,946","2,035","69,805,520","7,853",975,"89,902,300","10,041","1,003","204,569,000","26,173","1,051",93.0%,"9,519",7.48,537,"그래도 한 번은 이기겠죠? 지도자 생활 평균 승률 10% 미만! 파직, 파면, 파산, 퇴출, 이혼까지 인생에서도 ‘패배’ 그랜드슬램을 달성 중인 배구선수 출신 감독 ‘우진’은 해체 직전의 프로 여자배구단 ‘핑크스톰’의 감독을 맡아 달라는 제안을 받는다.에이스 선수의 이적으로 이른바 ‘떨거지’ 선수들만 남은 팀 ‘핑크스톰’은 새로운 구단주 ‘정원’의 등장으로 간신히 살아나지만 실력도, 팀워크도 이미 해체 직전 상태.그 와중에 막장, 신파는 옵션, 루저들의 성장 서사에 꽂힌 ‘정원’은 ‘핑크스톰’이 딱 한번이라도 1승을 하면 상금 20억을 풀겠다는 파격 공약을 내세운다. 모두가 주목하는 구단이 됐지만 압도적인 연패 행진을 이어가는 ‘핑크스톰’.패배가 익숙했던 ‘우진’도 점점 울화통이 치밀고, 경험도 가능성도 없는 선수들과 함께 단 한번만이라도 이겨보고 싶은 마음이 생기는데…"
